Id,SalePrice
2077,149839.53125
2078,134772.46875
2079,151632.5
2080,119557.578125
2081,139615.890625
2082,139684.125
2083,155091.9375
2084,113568.2421875
2085,133490.34375
2086,152290.5625
2087,147262.40625
2088,129585.1640625
2089,101824.84375
2090,161267.375
2091,116479.0234375
2092,158883.546875
2093,210177.390625
2094,147368.5
2095,206288.703125
2096,100125.765625
2097,94147.1796875
2098,192215.3125
2099,54656.390625
2100,113224.5234375
2101,146410.484375
2102,148383.40625
2103,110461.3671875
2104,176376.71875
2105,137594.375
2106,122886.7421875
2107,213719.8125
2108,151955.46875
2109,125869.8671875
2110,127397.6015625
2111,129716.1796875
2112,133138.5
2113,118588.7890625
2114,102852.6640625
2115,160578.875
2116,112423.2890625
2117,144491.125
2118,143641.1875
2119,97396.203125
2120,128928.3828125
2121,77012.8671875
2122,103059.3359375
2123,84526.359375
2124,182785.125
2125,163147.609375
2126,167078.9375
2127,167059.5
2128,153286.015625
2129,105886.453125
2130,135230.625
2131,173056.21875
2132,112917.8984375
2133,114600.75
2134,142139.625
2135,103516.7578125
2136,108140.5234375
2137,125300.8203125
2138,118533.46875
2139,184422.21875
2140,153009.875
2141,159589.375
2142,130875.296875
2143,136258.28125
2144,105753.0078125
2145,154875.8125
2146,185159.625
2147,144567.28125
2148,167191.140625
2149,155265.546875
2150,223673.078125
2151,140829.9375
2152,180854.4375
2153,166914.1875
2154,94006.203125
2155,154811.59375
2156,283479.5
2157,244380.75
2158,262105.78125
2159,262426.1875
2160,223240.875
2161,250325.3125
2162,321931.71875
2163,335798.5
2164,235522.59375
2165,163550.28125
2166,144105.21875
2167,184956.34375
2168,188729.65625
2169,209564.109375
2170,224830.40625
2171,132181.78125
2172,121411.5234375
2173,149514.65625
2174,240280.578125
2175,247215.015625
2176,234900.59375
2177,264637.65625
2178,251586.25
2179,126371.0
2180,176977.15625
2181,199441.203125
2182,224260.453125
2183,204374.3125
2184,110032.4453125
2185,133505.21875
2186,165332.375
2187,151838.1875
2188,177362.625
2189,366305.9375
2190,78617.3359375
2191,97928.828125
2192,63213.9296875
2193,124126.0859375
2194,114564.8984375
2195,108917.9296875
2196,91488.140625
2197,113682.6328125
2198,166889.015625
2199,199889.078125
2200,148005.5625
2201,134862.484375
2202,178992.96875
2203,159110.546875
2204,163403.6875
2205,110477.421875
2206,146088.671875
2207,232810.53125
2208,242554.53125
2209,215009.03125
2210,128873.3671875
2211,103069.90625
2212,118663.25
2213,111148.5390625
2214,190615.6875
2215,107655.4765625
2216,171735.34375
2217,115041.828125
2218,89183.8046875
2219,80712.8203125
2220,102511.6953125
2221,250142.1875
2222,213912.296875
2223,241537.640625
2224,237687.84375
2225,165345.21875
2226,183135.203125
2227,209331.96875
2228,257927.171875
2229,284339.0625
2230,186283.609375
2231,251134.1875
2232,218174.328125
2233,236431.46875
2234,252192.90625
2235,199176.25
2236,264893.09375
2237,290067.9375
2238,191786.578125
2239,115280.1875
2240,132265.34375
2241,173515.4375
2242,116578.9609375
2243,147779.140625
2244,93089.4765625
2245,105011.4375
2246,142044.65625
2247,102425.953125
2248,119321.625
2249,137683.78125
2250,151429.21875
2251,179383.875
2252,199142.265625
2253,184681.59375
2254,184469.796875
2255,168171.4375
2256,200686.34375
2257,226941.0
2258,161530.65625
2259,180943.15625
2260,184666.34375
2261,174858.1875
2262,201205.59375
2263,343774.0625
2264,406806.125
2265,220624.25
2266,262926.59375
2267,292828.0625
2268,347829.4375
2269,130593.4375
2270,226174.65625
2271,233080.703125
2272,238646.328125
2273,180836.84375
2274,185398.109375
2275,217543.046875
2276,192652.875
2277,214252.0
2278,165901.15625
2279,156759.8125
2280,107581.3984375
2281,182519.96875
2282,188069.5
2283,107545.8359375
2284,141669.90625
2285,120703.171875
2286,129553.3515625
2287,323735.71875
2288,279227.125
2289,303688.8125
2290,375939.125
2291,348445.0
2292,361377.875
2293,381477.875
2294,352211.0
2295,364699.25
2296,304333.0625
2297,350997.5625
2298,324114.5625
2299,361638.28125
2300,306999.5625
2301,288641.625
2302,241143.65625
2303,235836.0
2304,267704.875
2305,200336.421875
2306,194870.875
2307,197413.546875
2308,222593.65625
2309,271646.6875
2310,222326.71875
2311,203806.515625
2312,220654.984375
2313,214832.71875
2314,204277.3125
2315,223339.6875
2316,226777.640625
2317,184396.625
2318,204171.578125
2319,209906.75
2320,198907.03125
2321,199187.25
2322,195629.4375
2323,186234.6875
2324,222048.53125
2325,229681.140625
2326,206034.28125
2327,244585.78125
2328,233673.578125
2329,202428.6875
2330,201128.421875
2331,325679.40625
2332,334058.4375
2333,304149.96875
2334,281785.8125
2335,281670.40625
2336,305467.34375
2337,225384.3125
2338,276461.9375
2339,247285.671875
2340,354938.03125
2341,247739.140625
2342,233125.765625
2343,248947.75
2344,244876.1875
2345,261582.828125
2346,231071.375
2347,223276.28125
2348,258648.71875
2349,232919.4375
2350,322370.0
2351,297518.21875
2352,260786.71875
2353,295087.875
2354,159900.84375
2355,177415.0
2356,196952.96875
2357,223746.84375
2358,214232.90625
2359,180318.734375
2360,136133.515625
2361,160245.59375
2362,279257.5
2363,146174.90625
2364,164596.3125
2365,217843.234375
2366,199761.65625
2367,202242.046875
2368,206229.4375
2369,205667.046875
2370,178075.984375
2371,174379.4375
2372,211041.625
2373,275953.53125
2374,334200.125
2375,223166.734375
2376,273293.8125
2377,313539.0625
2378,164599.84375
2379,235096.328125
2380,134490.84375
2381,181058.1875
2382,228342.09375
2383,217865.875
2384,258444.78125
2385,178663.765625
2386,149584.5
2387,142076.8125
2388,132999.59375
2389,161824.140625
2390,153385.9375
2391,167073.1875
2392,124751.3515625
2393,180689.703125
2394,140907.890625
2395,224953.40625
2396,161234.671875
2397,195313.15625
2398,126325.0234375
2399,87458.890625
2400,73383.625
2401,101718.90625
2402,136971.625
2403,175267.265625
2404,145717.96875
2405,175605.484375
2406,137248.75
2407,145014.953125
2408,159321.59375
2409,155237.0625
2410,230194.046875
2411,125878.890625
2412,168204.265625
2413,136339.421875
2414,162880.0
2415,157275.28125
2416,135490.890625
2417,135706.09375
2418,129969.03125
2419,160432.3125
2420,160463.296875
2421,159369.65625
2422,131533.140625
2423,124883.6640625
2424,153536.71875
2425,281898.5625
2426,116860.71875
2427,124568.3515625
2428,206653.15625
2429,100813.6328125
2430,134767.953125
2431,150446.65625
2432,124495.96875
2433,153129.25
2434,133993.703125
2435,180664.703125
2436,132343.84375
2437,119215.625
2438,136690.125
2439,136835.75
2440,148311.3125
2441,134556.890625
2442,117127.2265625
2443,160735.328125
2444,170444.609375
2445,101644.34375
2446,137015.828125
2447,201785.5625
2448,163813.84375
2449,122233.546875
2450,153451.203125
2451,163552.046875
2452,215442.390625
2453,122397.09375
2454,158145.1875
2455,119006.3671875
2456,130829.2421875
2457,113345.3671875
2458,151045.53125
2459,102688.34375
2460,144991.34375
2461,121101.9921875
2462,130363.4765625
2463,122480.9140625
2464,182219.40625
2465,150334.96875
2466,126339.265625
2467,167238.59375
2468,94382.5234375
2469,89617.6953125
2470,242562.03125
2471,225295.21875
2472,202457.203125
2473,88661.90625
2474,112435.8671875
2475,249395.296875
2476,107927.6015625
2477,127523.6328125
2478,182518.90625
2479,142173.234375
2480,174772.21875
2481,131194.578125
2482,135092.34375
2483,137839.984375
2484,132729.21875
2485,134199.96875
2486,176923.40625
2487,251878.125
2488,194366.890625
2489,196554.0
2490,187863.953125
2491,135400.15625
2492,176764.0
2493,165013.0625
2494,177385.640625
2495,126822.921875
2496,235066.8125
2497,165715.09375
2498,132680.171875
2499,108149.2578125
2500,117863.75
2501,132954.421875
2502,157444.140625
2503,131297.75
2504,254229.96875
2505,256688.640625
2506,258249.859375
2507,267808.71875
2508,258463.125
2509,225124.65625
2510,238413.109375
2511,191693.3125
2512,225641.46875
2513,240753.0
2514,263985.15625
2515,151414.328125
2516,175447.5
2517,134675.375
2518,148427.953125
2519,238066.015625
2520,223395.0625
2521,215239.046875
2522,219665.28125
2523,132266.78125
2524,142118.59375
2525,155781.34375
2526,143597.515625
2527,126331.9453125
2528,130486.296875
2529,155256.453125
2530,137983.796875
2531,217285.203125
2532,245158.8125
2533,215994.390625
2534,230987.140625
2535,254399.203125
2536,252046.125
2537,222896.140625
2538,215941.03125
2539,189429.28125
2540,206161.234375
2541,223199.3125
2542,185513.25
2543,112204.3203125
2544,122975.359375
2545,167356.4375
2546,150888.140625
2547,162639.75
2548,197574.125
2549,165112.1875
2550,532568.4375
2551,139749.234375
2552,133152.515625
2553,115478.796875
2554,87229.2890625
2555,114979.9296875
2556,117108.9921875
2557,110356.5546875
2558,174839.4375
2559,119252.7265625
2560,143349.21875
2561,130854.2109375
2562,141229.6875
2563,142141.3125
2564,179492.25
2565,170743.15625
2566,164142.75
2567,120466.046875
2568,217937.484375
2569,200741.71875
2570,129155.6015625
2571,177928.59375
2572,131086.8125
2573,218036.625
2574,275661.15625
2575,159106.421875
2576,126855.8515625
2577,123051.9375
2578,81618.1171875
2579,78150.90625
2580,118427.5078125
2581,112410.1484375
2582,115740.9140625
2583,215246.421875
2584,167312.46875
2585,216318.625
2586,214903.296875
2587,186190.59375
2588,121768.8984375
2589,162888.859375
2590,222945.546875
2591,258630.21875
2592,234354.3125
2593,271039.3125
2594,193253.265625
2595,199267.3125
2596,272453.0
2597,210914.96875
2598,282856.3125
2599,351503.5625
2600,262364.125
2601,131886.59375
2602,96298.8046875
2603,82556.8671875
2604,83522.4765625
2605,104422.2421875
2606,166515.8125
2607,170961.453125
2608,246980.796875
2609,181181.3125
2610,96845.84375
2611,161672.671875
2612,140392.53125
2613,126770.2265625
2614,132853.546875
2615,136298.59375
2616,182058.5625
2617,196310.46875
2618,212827.75
2619,219493.859375
2620,188222.5625
2621,192315.6875
2622,205113.0625
2623,258619.125
2624,275694.25
2625,275104.5625
2626,159538.671875
2627,161312.484375
2628,362277.84375
2629,415751.84375
2630,331678.96875
2631,389271.84375
2632,364403.46875
2633,250612.59375
2634,357256.1875
2635,159066.03125
2636,226851.0625
2637,174102.34375
2638,287773.25
2639,224012.46875
2640,161984.25
2641,130095.8671875
2642,169915.953125
2643,117136.2421875
2644,147813.96875
2645,104506.453125
2646,96577.0546875
2647,106488.0703125
2648,143299.28125
2649,161014.859375
2650,119822.1328125
2651,159027.0625
2652,354091.71875
2653,276545.875
2654,265931.1875
2655,344015.1875
2656,339735.9375
2657,320923.90625
2658,315227.6875
2659,311717.34375
2660,328713.875
2661,316692.625
2662,330608.3125
2663,266543.0625
2664,268579.5625
2665,290107.1875
2666,261518.203125
2667,225748.359375
2668,220396.4375
2669,204470.40625
2670,298367.5625
2671,221112.9375
2672,186738.390625
2673,168557.546875
2674,180302.921875
2675,162770.703125
2676,226780.75
2677,204944.40625
2678,247886.96875
2679,280302.875
2680,284625.25
2681,322647.09375
2682,308566.96875
2683,393437.375
2684,285469.0625
2685,288648.0
2686,295091.375
2687,278727.5625
2688,244042.90625
2689,223744.046875
2690,356749.9375
2691,229740.296875
2692,162256.703125
2693,233730.15625
2694,175883.0
2695,233533.578125
2696,226685.765625
2697,217682.09375
2698,216176.296875
2699,182626.46875
2700,174766.90625
2701,178492.25
2702,156564.765625
2703,200670.96875
2704,163274.765625
2705,123964.9296875
2706,134916.46875
2707,128689.3828125
2708,129603.0234375
2709,109583.0078125
2710,143015.390625
2711,340159.53125
2712,356792.5625
2713,197996.546875
2714,172210.40625
2715,168341.390625
2716,165432.984375
2717,247180.734375
2718,240984.5625
2719,143446.25
2720,178204.875
2721,149643.671875
2722,179597.90625
2723,148748.953125
2724,125912.359375
2725,120745.46875
2726,148445.296875
2727,167069.953125
2728,170293.78125
2729,184020.203125
2730,143459.109375
2731,124163.3828125
2732,139558.578125
2733,176595.59375
2734,173643.640625
2735,141316.75
2736,173576.71875
2737,124087.265625
2738,149072.8125
2739,172020.046875
2740,151857.921875
2741,159632.46875
2742,164891.8125
2743,164951.65625
2744,162670.8125
2745,123594.1640625
2746,123017.3984375
2747,181602.515625
2748,141764.75
2749,149754.34375
2750,139464.78125
2751,125525.9375
2752,260437.15625
2753,175543.125
2754,257100.609375
2755,155051.34375
2756,108350.5
2757,102990.8203125
2758,104146.6953125
2759,175587.34375
2760,153861.203125
2761,159369.703125
2762,147092.09375
2763,207029.234375
2764,197177.375
2765,243272.15625
2766,164356.703125
2767,109071.2890625
2768,136794.6875
2769,134282.8125
2770,158640.296875
2771,123791.640625
2772,98759.2578125
2773,183859.046875
2774,152168.0
2775,172268.734375
2776,152296.1875
2777,154179.15625
2778,150835.5625
2779,175905.90625
2780,99668.1015625
2781,102114.3828125
2782,125903.3046875
2783,107602.625
2784,118389.1015625
2785,158700.359375
2786,68595.4296875
2787,142908.15625
2788,104157.046875
2789,186206.9375
2790,112354.609375
2791,148167.3125
2792,102206.21875
2793,172070.375
2794,80334.21875
2795,122728.125
2796,85614.0859375
2797,271181.1875
2798,126355.4609375
2799,145172.90625
2800,65460.59375
2801,113380.3671875
2802,177408.046875
2803,205247.859375
2804,202922.5
2805,126223.2734375
2806,101227.90625
2807,155215.421875
2808,161144.90625
2809,137751.46875
2810,123598.4296875
2811,174727.140625
2812,164958.9375
2813,186748.5
2814,200639.34375
2815,146706.640625
2816,208317.296875
2817,169987.671875
2818,139274.71875
2819,164569.453125
2820,154983.890625
2821,142951.90625
2822,240647.875
2823,301241.53125
2824,170088.734375
2825,177364.984375
2826,135802.6875
2827,157977.21875
2828,280029.6875
2829,226617.171875
2830,256259.453125
2831,173300.28125
2832,240700.03125
2833,250840.859375
2834,242967.875
2835,231336.09375
2836,215528.03125
2837,156198.3125
2838,155504.71875
2839,211203.578125
2840,161607.65625
2841,216290.75
2842,242481.671875
2843,149075.6875
2844,154039.421875
2845,115860.671875
2846,203445.546875
2847,203497.4375
2848,198841.765625
2849,228846.03125
2850,268986.125
2851,248867.78125
2852,241489.375
2853,256450.78125
2854,138189.46875
2855,203070.15625
2856,227703.53125
2857,211563.734375
2858,200203.328125
2859,122590.2109375
2860,85049.03125
2861,121174.5234375
2862,242043.15625
2863,134427.3125
2864,272281.375
2865,136464.484375
2866,184528.140625
2867,100421.2421875
2868,124358.0546875
2869,121172.8984375
2870,146917.125
2871,88319.1875
2872,51322.20703125
2873,112356.4765625
2874,163865.25
2875,115672.984375
2876,191397.46875
2877,138881.4375
2878,149411.125
2879,181695.15625
2880,131697.78125
2881,171862.28125
2882,174064.0625
2883,189131.078125
2884,215979.0
2885,180926.421875
2886,242926.984375
2887,89258.6328125
2888,135700.25
2889,71130.9921875
2890,96354.7890625
2891,173163.15625
2892,57909.25390625
2893,106819.359375
2894,73313.7734375
2895,233426.953125
2896,205731.125
2897,230161.59375
2898,189367.4375
2899,217625.65625
2900,172621.65625
2901,239425.0625
2902,188722.765625
2903,312938.875
2904,336238.15625
2905,156076.734375
2906,197126.546875
2907,140033.15625
2908,124459.59375
2909,174609.90625
2910,52489.3125
2911,96274.7421875
2912,180562.140625
2913,75163.546875
2914,83559.7734375
2915,84053.0859375
2916,79998.65625
2917,182478.84375
2918,122547.9453125
2919,244724.25
